10780161,HOPITAL LOCAL DE THOISSEY,H�pital local,THOISSEY,1,82,Etablissement public,8,0,0,8,0,29,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
10780195,CLINIQUE CONVERT - BOURG-EN-BRESSE,Etablissement de soins pluridisciplinaires,BOURG EN BRESSE,1,82,Etablissement priv_ � but lucratif,32,132,0,164,0,0,11,21,0,32,0,0,oui,oui,non,non,non,oui,non,non,-,non,-,non,-,0,sans objet,non,0,oui,48,non,0,non,non,oui,8,non,non,non,non,non,non,non,0,non,0,non,0,0,sans objet,non,non,oui
10780203,CLINIQUE MUTUALISTE AMBERIEU EN BUGEY,Etablissement de soins pluridisciplinaires,AMBERIEU EN BUGEY,1,82,Etablissement priv_ � but non lucratif,4,56,17,77,0,0,2,5,0,7,0,0,oui,non,non,non,non,non,non,oui,17.6,non,-,non,-,970,3.9,non,0,oui,53,non,0,non,non,non,0,non,non,non,non,non,non,oui,21,non,0,non,0,0,sans objet,non,non,non
20000022,CH DE GUISE,Centre hospitalier (CH),GUISE,2,22,Etablissement public,28,0,0,28,0,42,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,1,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,oui,non,oui
20000048,CH GERONTOLOGIQUE DE LA FERE,Centre hospitalier (CH),LA FERE,2,22,Etablissement public,31,0,0,31,0,29,8,0,0,8,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,oui
20000055,CH NOUVION EN THIERACHE,Centre hospitalier (CH),LE NOUVION EN THIERACHE,2,22,Etablissement public,15,0,0,15,0,15,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,oui
20000063,CH DE SAINT QUENTIN,Centre hospitalier (CH),ST QUENTIN,2,22,Etablissement public,262,124,56,442,71,70,38,30,1,69,36,0,oui,oui,non,non,oui,oui,non,non,-,oui,25.6,non,-,1416,4.7,oui,26,oui,95,non,0,non,non,oui,12,oui,oui,non,non,non,oui,oui,5321,oui,18487,oui,403,166,6,oui,oui,oui
20000071,CH DE VERVINS,Centre hospitalier (CH),VERVINS,2,22,Etablissement public,36,0,0,36,0,33,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,0,0,sans objet,non,non,oui
20000253,CH DE LAON,Centre hospitalier (CH),LAON,2,22,Etablissement public,142,61,29,232,0,70,12,11,4,27,0,8,oui,oui,non,non,non,non,non,non,-,oui,15,non,-,1015,4.8,oui,30,oui,62,non,0,non,non,oui,8,oui,non,non,non,non,non,oui,1424,oui,5921,oui,236,162,5,oui,oui,oui
20000261,CH DE SOISSONS,Centre hospitalier (CH),SOISSONS,2,22,Etablissement public,190,74,48,312,0,60,12,7,0,19,0,0,oui,oui,oui,non,non,non,non,non,-,oui,16.4,non,-,1281,4.7,non,25,oui,81,non,0,non,non,oui,8,oui,oui,non,non,non,non,oui,2341,oui,9936,oui,321,211,sans objet,oui,oui,oui
20000287,CH DE CHAUNY,Centre hospitalier (CH),CHAUNY,2,22,Etablissement public,151,57,38,246,0,40,2,14,0,16,0,0,oui,non,non,non,non,non,non,oui,19.7,non,-,non,-,732,4.9,non,0,oui,60,non,0,non,non,non,0,oui,oui,non,non,non,non,oui,743,non,0,oui,257,183,1,non,non,non
20000311,CLINIQUE SAINT MARTIN,Etablissement de soins chirurgicaux,CHATEAU THIERRY,2,22,Etablissement priv_ � but lucratif,0,11,0,11,0,0,0,11,0,11,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,0,0,sans objet,non,non,non
20000360,CLINIQUE SAINT CHRISTOPHE COURLANCY,Etablissement de soins chirurgicaux,SOISSONS,2,22,Etablissement priv_ � but lucratif,0,30,0,30,0,0,0,34,0,34,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,0,0,sans objet,non,non,non
20004404,CH DE CHATEAU THIERRY,Centre hospitalier (CH),CHATEAU THIERRY,2,22,Etablissement public,152,40,24,216,0,0,6,2,1,9,0,0,oui,non,non,non,non,non,non,non,-,oui,18.8,non,-,736,4.7,non,0,oui,72,non,0,non,non,oui,8,oui,non,non,non,non,non,non,0,non,0,non,113,48,sans objet,oui,oui,oui
20004495,CH BRISSET D HIRSON,Centre hospitalier (CH),HIRSON,2,22,Etablissement public,60,0,0,60,0,30,2,0,0,2,0,0,oui,non,non,non,non,non,non,non,-,non,-,non,-,0,1,non,0,oui,34,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,29,29,sans objet,oui,non,oui
20010047,POLICLINIQUE ST CLAUDE,Etablissement de soins pluridisciplinaires,ST QUENTIN,2,22,Etablissement priv_ � but lucratif,35,107,40,182,0,0,4,10,0,14,0,0,non,non,non,non,non,non,non,oui,27.2,non,-,non,-,950,4.5,non,0,oui,35,non,0,non,non,non,0,non,oui,non,non,non,non,oui,3860,non,0,non,0,0,sans objet,non,non,oui
30002158,HOPITAL LOCAL DPT COEUR DU BOURBONNAIS,H�pital local,TRONGET,3,83,Etablissement public,10,0,0,10,0,187,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
30780092,CH MOULINS YZEURE,Centre hospitalier (CH),MOULINS,3,83,Etablissement public,245,79,33,357,191,40,18,8,2,28,56,5,oui,oui,non,non,non,non,non,non,-,oui,20.2,non,-,1251,4.7,non,0,oui,90,non,0,non,non,oui,8,oui,non,non,non,non,oui,oui,2463,oui,5549,oui,204,112,5,oui,oui,oui
30780100,CH DE MONTLUCON,Centre hospitalier (CH),MONTLUCON,3,83,Etablissement public,263,50,33,346,51,0,11,7,0,18,37,0,oui,oui,oui,non,non,non,non,non,-,oui,14.3,non,-,1342,4.4,non,0,oui,89,non,0,non,non,non,0,non,non,non,non,non,non,oui,2194,non,0,non,234,131,sans objet,oui,oui,oui
30780118,CH DE VICHY,Centre hospitalier (CH),VICHY,3,83,Etablissement public,200,93,41,334,85,92,16,5,0,21,45,5,oui,oui,non,non,oui,oui,non,non,-,oui,18.2,non,-,1327,4.4,non,0,oui,84,non,0,non,non,oui,8,oui,non,non,non,non,non,oui,3217,oui,6603,oui,292,86,7,oui,oui,oui
30780126,CH DE BOURBON L'ARCHAMBAULT,H�pital local,BOURBON L ARCHAMBAULT,3,83,Etablissement public,10,0,0,10,0,35,0,0,0,0,0,3,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
30780548,POLYCLINIQUE LA PERGOLA,Etablissement de soins pluridisciplinaires,VICHY,3,83,Etablissement priv_ � but lucratif,10,101,0,111,0,50,0,16,0,16,0,0,oui,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,7,0,sans objet,non,non,non
30781116,POLYCL. ST FRANCOIS-ST ANTOINE,Etablissement de soins pluridisciplinaires,DESERTINES,3,83,Etablissement priv_ � but lucratif,70,130,0,200,0,65,24,24,0,48,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,oui,30,non,0,non,non,non,0,oui,non,non,non,non,non,oui,6583,non,0,oui,27,0,sans objet,non,non,oui
30785430,POLYCLINIQUE SAINT-ODILON,Etablissement de soins chirurgicaux,MOULINS,3,83,Etablissement priv_ � but lucratif,18,107,0,125,0,0,3,11,0,14,0,0,oui,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,oui,1598,non,0,non,0,0,sans objet,non,non,non
40780124,HOPITAL LOCAL DIEUDONNE COLLOMP,H�pital local,BANON,4,93,Etablissement public,5,0,0,5,0,27,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
40780132,HOPITAL LOCAL PIERRE GROUES,H�pital local,BARCELONNETTE,4,93,Etablissement public,5,0,0,5,0,10,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
40780140,HOPITAL LOCAL DE CASTELLANE,H�pital local,CASTELLANE,4,93,Etablissement public,4,0,0,4,0,5,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
40780215,CH DE MANOSQUE,Centre hospitalier (CH),MANOSQUE,4,93,Etablissement public,92,41,18,151,0,0,10,10,1,21,0,0,oui,oui,non,non,non,non,non,oui,23.6,non,-,non,-,703,4.5,non,0,oui,64,non,0,non,non,non,0,non,non,non,non,non,non,oui,3016,non,0,non,291,182,8,oui,non,oui
40780231,HOPITAL LOCAL LUMIERE,H�pital local,RIEZ,4,93,Etablissement public,5,0,0,5,0,15,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,oui,2,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
40780249,HOPITAL LOCAL SAINT JACQUES,H�pital local,SEYNE,4,93,Etablissement public,4,0,0,4,0,0,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,0,0,sans objet,non,non,non
40780389,CLINIQUE MEDICALE JEAN GIONO,Etablissement de soins m_dicaux,MANOSQUE,4,93,Etablissement priv_ � but lucratif,40,0,0,40,0,77,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,oui
40780470,CLINIQUE TOUTES AURES,Etablissement de soins chirurgicaux,MANOSQUE,4,93,Etablissement priv_ � but lucratif,0,47,0,47,0,0,0,7,0,7,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,0,0,sans objet,non,non,non
40788879,CH DE DIGNE LES BAINS,Centre hospitalier (CH),DIGNE LES BAINS,4,93,Etablissement public,69,43,22,134,146,0,10,7,1,18,98,0,oui,non,non,non,non,non,non,oui,28.4,non,-,non,-,521,4.6,non,0,oui,46,non,0,non,non,oui,6,non,non,non,non,non,non,oui,1290,non,0,non,224,131,7,oui,non,oui
50000066,CENTRE MEDICAL LA SOURCE,Etablissement de convalescence et de repos,ST LEGER LES MELEZES,5,93,Etablissement priv_ � but lucratif,5,0,0,5,0,55,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
50000090,POLYCLINIQUE DES ALPES DU SUD,Etablissement de soins pluridisciplinaires,GAP,5,93,Etablissement priv_ � but lucratif,25,50,0,75,0,0,0,11,0,11,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,oui,241,non,0,non,0,0,sans objet,non,non,non
50000108,HOPITAL LOCAL D'AIGUILLES,H�pital local,AIGUILLES,5,93,Etablissement public,4,0,0,4,0,0,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,0,0,sans objet,non,non,non
50000116,CH DES ESCARTONS,Centre hospitalier (CH),BRIANCON,5,93,Etablissement public,57,31,17,105,17,0,6,5,1,12,12,0,oui,non,non,non,non,non,non,oui,18.2,non,-,non,-,402,4.1,non,0,oui,47,non,0,non,non,oui,6,non,non,non,non,non,non,oui,663,oui,3893,non,48,32,sans objet,non,non,oui
50000124,CH D'EMBRUN,Centre hospitalier (CH),EMBRUN,5,93,Etablissement public,27,0,0,27,0,34,0,0,0,0,0,0,non,non,non,non,non,non,oui,non,-,non,-,non,-,0,sans objet,non,0,oui,21,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,oui
50000140,HL LARAGNE,H�pital local,LARAGNE MONTEGLIN,5,93,Etablissement public,5,0,0,5,0,12,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
50000488,CTRE LES ACACIAS,Etablissement de convalescence et de repos,BRIANCON,5,93,Etablissement priv_ � but lucratif,2,0,0,2,0,70,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
50002948,CH INTERCOMMUNAL DES ALPES DU SUD,Centre hospitalier (CH),GAP,5,93,Etablissement public,219,77,33,329,0,42,25,6,3,34,0,0,oui,oui,non,non,oui,non,non,non,-,oui,17,non,-,1081,4.6,non,0,oui,106,non,0,non,non,oui,8,oui,non,non,non,non,oui,oui,3193,oui,5370,oui,245,131,7,oui,oui,oui
60000528,CLCC - CENTRE ANTOINE LACASSAGNE,Centre de lutte contre le cancer,NICE,6,93,Etablissement priv_ � but non lucratif,74,59,0,133,0,0,32,0,0,32,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,oui,oui,10026,non,0,non,0,0,sans objet,non,non,oui
60006889,HOP LOC INTERCOMMUNAL DE LA VESUBIE,H�pital local,ROQUEBILLIERE,6,93,Etablissement public,8,0,0,8,0,19,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,oui
60017019,GCS HOP PEDIATRIQUES NICE CHU LENVAL,Entit_ ayant autorisation,NICE,6,41,Etablissement priv_ � but lucratif,131,39,0,170,13,0,11,6,0,17,30,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,oui,53,non,0,oui,5,non,non,non,0,non,non,non,non,non,non,oui,172,non,0,non,0,0,sans objet,oui,non,non
60021417,HOPITAL PRIVE CANNES OXFORD,Etablissement de soins pluridisciplinaires,CANNES,6,93,Etablissement priv_ � but lucratif,33,62,0,95,0,0,0,45,0,45,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,118,0,sans objet,non,non,non
60780327,HOPITAL LOCAL SAINT MAUR,H�pital local,ST ETIENNE DE TINEE,6,93,Etablissement public,4,0,0,4,0,6,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
60780442,CLINIQUE SAINT FRANCOIS,Maison de sant_ pour maladies mentales,NICE,6,93,Etablissement priv_ � but lucratif,0,20,0,20,49,0,0,7,0,7,10,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,0,0,sans objet,non,non,non
60780491,INSTITUT ARNAULT TZANCK,Etablissement de soins pluridisciplinaires,ST LAURENT DU VAR,6,93,Etablissement priv_ � but non lucratif,56,72,0,128,0,0,0,33,0,33,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,oui,51,non,0,non,non,oui,8,non,non,non,non,non,non,non,0,non,0,non,0,0,sans objet,oui,non,non
60780517,POLYCLINIQUE SAINT JEAN,Etablissement de soins pluridisciplinaires,CAGNES SUR MER,6,93,Etablissement priv_ � but lucratif,38,80,34,152,0,0,9,21,0,30,0,0,oui,non,non,non,non,non,non,oui,22.8,non,-,non,-,1139,4.4,non,0,oui,70,non,0,non,non,non,0,non,non,non,non,non,non,oui,4936,non,0,non,272,130,sans objet,non,non,oui
60780590,CLINIQUE DU PALAIS,Etablissement de soins chirurgicaux,GRASSE,6,93,Etablissement priv_ � but lucratif,0,56,0,56,0,0,0,10,0,10,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,101,69,4,non,non,non
60780657,HOPITAL LOCAL DE BREIL SUR ROYA,H�pital local,BREIL SUR ROYA,6,93,Etablissement public,5,0,0,5,0,10,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
60780665,CLINIQUE LE MERIDIEN,Etablissement de soins pluridisciplinaires,CANNES,6,93,Etablissement priv_ � but lucratif,15,36,0,51,0,17,13,7,0,20,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
60780699,CLINIQUE MOZART,Etablissement de soins chirurgicaux,NICE,6,93,Etablissement priv_ � but lucratif,0,0,0,0,0,0,0,14,0,14,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,195,37,sans objet,non,non,non
60780715,CLINIQUE SAINT GEORGE,Etablissement de soins pluridisciplinaires,NICE,6,93,Etablissement priv_ � but lucratif,66,136,55,257,0,0,49,21,0,70,0,0,oui,oui,non,non,oui,oui,non,oui,21.3,non,-,non,-,2019,4.1,non,0,oui,70,non,0,non,non,non,0,oui,non,non,non,non,non,oui,11297,non,0,non,0,0,sans objet,non,oui,oui
60780723,CLINIQUE DU PARC IMPERIAL,Etablissement de soins pluridisciplinaires,NICE,6,93,Etablissement priv_ � but lucratif,33,71,0,104,0,0,18,31,0,49,0,0,oui,non,non,non,non,oui,non,non,-,non,-,non,-,0,sans objet,non,0,oui,40,non,0,non,non,non,0,non,non,non,non,non,non,oui,5105,non,0,non,0,0,sans objet,non,oui,non
60780756,POLYCLINIQUE SANTA MARIA,Etablissement de soins pluridisciplinaires,NICE,6,93,Etablissement priv_ � but lucratif,0,40,53,93,0,0,0,5,0,5,0,0,non,non,non,non,non,non,non,oui,26.6,non,-,non,-,2290,4.2,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,141,0,sans objet,non,non,non
60780780,CENTRE HOSPITALIER DE PUGET THENIERS,H�pital local,PUGET THENIERS,6,93,Etablissement public,6,0,0,6,0,0,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,0,0,sans objet,oui,non,non
60780897,CH DE GRASSE,Centre hospitalier (CH),GRASSE,6,93,Etablissement public,157,56,44,257,32,30,27,6,3,36,10,0,oui,oui,non,non,non,non,non,non,-,oui,16.1,non,-,1836,4.1,non,0,oui,101,non,0,non,non,oui,8,non,non,non,non,non,non,oui,1565,non,0,oui,340,142,sans objet,oui,oui,oui
60780905,HOPITAL LOCAL SAINT ELOI,H�pital local,SOSPEL,6,93,Etablissement public,12,0,0,12,0,13,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
60780921,HOPITAL  SAINT LAZARE,H�pital local,TENDE,6,93,Etablissement public,5,0,0,5,0,0,0,0,0,0,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,0,0,sans objet,non,non,non
60780947,HOPITAL LENVAL POUR ENFANTS,Etablissement de soins pluridisciplinaires,NICE,6,93,Etablissement priv_ � but non lucratif,53,30,0,83,22,0,5,6,0,11,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,oui,62,non,0,oui,6,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,0,0,sans objet,oui,non,non
60780954,CH D'ANTIBES JUAN LES PINS,Centre hospitalier (CH),ANTIBES,6,93,Etablissement public,216,72,20,308,72,25,13,9,3,25,35,0,oui,oui,non,non,oui,oui,non,non,-,oui,19.1,non,-,1078,3.4,non,0,oui,103,non,0,non,non,oui,10,oui,non,non,non,non,non,oui,1744,non,0,oui,390,234,4,oui,non,oui
60780988,CH PIERRE NOUVEAU,Centre hospitalier (CH),CANNES,6,93,Etablissement public,207,108,32,347,66,20,25,6,4,35,35,0,oui,oui,non,non,oui,oui,non,oui,24.4,oui,20,non,-,1516,4,non,11,oui,116,non,0,non,non,oui,10,oui,non,non,non,non,non,oui,1141,oui,8352,oui,374,187,15,oui,non,oui
60781200,CLINIQUE SAINT ANTOINE,Etablissement de soins chirurgicaux,NICE,6,93,Etablissement priv_ � but lucratif,15,104,0,119,0,0,0,6,0,6,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,non,127,0,10,non,non,non
60785011,CTRE HOSPITALIER UNIVERSITAIRE DE NICE,Centre hospitalier universitaire (CHU),NICE,6,93,Etablissement public,618,358,59,1035,70,275,101,23,11,135,25,5,oui,oui,oui,oui,oui,oui,non,non,-,non,-,oui,"19,4",2741,3.9,oui,32,oui,193,oui,12,non,oui,oui,37,oui,oui,non,non,oui,non,non,0,oui,14500,oui,1548,645,8,oui,oui,oui
60785219,CLINIQUE PLEIN CIEL,Etablissement de soins m_dicaux,MOUGINS,6,93,Etablissement priv_ � but lucratif,124,0,0,124,0,0,15,0,0,15,0,0,non,non,non,non,oui,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,non,0,oui,non,non,non,non,non,oui,6891,non,0,non,0,0,sans objet,non,non,oui
60791761,CH LA PALMOSA,Centre hospitalier (CH),MENTON,6,93,Etablissement public,54,42,0,96,0,27,0,9,1,10,0,0,oui,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,oui,46,non,0,non,non,non,0,non,non,non,non,non,non,non,0,non,0,oui,404,353,7,oui,non,non
60791811,A.G.R.M.S,Etablissement de soins m_dicaux,NICE,6,93,Etablissement priv_ � but non lucratif,91,0,0,91,0,59,4,0,0,4,0,0,non,non,non,non,non,non,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,oui,8,non,non,non,non,non,non,non,0,non,0,oui,0,0,sans objet,non,non,non
60794013,CHIRURGIE CARDIAQUE A.TZANCK,Etablissement de soins chirurgicaux,ST LAURENT DU VAR,6,93,Etablissement priv_ � but non lucratif,8,60,0,68,0,0,0,0,0,0,0,0,non,non,non,non,non,oui,non,non,-,non,-,non,-,0,sans objet,non,0,non,0,non,0,non,non,oui,16,oui,non,non,oui,non,non,non,0,non,0,non,0,0,sans objet,oui,non,non
